Information: Updating design information... (UID-85)
Information: Propagating switching activity (low effort zero delay simulation). (PWR-6)
Warning: There is no defined clock in the design. (PWR-80)
 
****************************************
Report : power
        -net
        -cell
        -hier
        -analysis_effort low
        -sort_mode dynamic_power
Design : Lab1_FIR_DUT
Version: O-2018.06-SP4
Date   : Fri Nov 19 12:40:27 2021
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
Lab1_FIR_DUT           5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
mult_156_G3_n356              22.291    0.643    0.0597      0.8054  a
mult_132_G2_n356              22.291    0.631    0.0597      0.8054  a
mult_171_n357                 27.415    0.841    0.0398      0.6604  a
mult_132_G3_n357              27.415    0.841    0.0398      0.6604  a
mult_156_G4_n357              27.415    0.841    0.0398      0.6604  a
mult_180_G5_n357              27.415    0.841    0.0398      0.6604  a
mult_132_G11_n308             26.533    0.620    0.0521      0.8358  a
mult_180_G11_n303             26.533    0.608    0.0521      0.8358  a
x_y[5]                        15.705    0.343    0.0429      0.4074  a
mult_171_n304                 29.082    0.472    0.0475      0.8353  a
mult_132_G7_n357              27.415    0.841    0.0398      0.6604  a
mult_132_G3_n319              25.527    0.484    0.0536      0.8278  a
mult_132_G7_n319              25.527    0.557    0.0536      0.8278  a
mult_132_G10_n319             25.527    0.606    0.0536      0.8278  a
mult_156_G4_n319              25.527    0.496    0.0536      0.8278  a
mult_156_G8_n319              25.527    0.570    0.0536      0.8278  a
mult_180_G5_n319              25.527    0.508    0.0536      0.8278  a
mult_180_G9_n319              25.527    0.582    0.0536      0.8278  a
mult_156_G8_n357              27.415    0.841    0.0398      0.6604  a
mult_132_G10_n298             32.201    0.657    0.0429      0.8354  a
mult_180_G9_n357              27.415    0.841    0.0398      0.6604  a
x_x[9]                        12.519    0.368    0.0490      0.3712  a
mult_132_G10_n356             22.291    0.767    0.0582      0.7848  a
mult_180_G10_n356             22.291    0.767    0.0582      0.7848  a
mult_132_G5_n356              22.291    0.767    0.0582      0.7848  a
mult_132_G7_n356              22.291    0.767    0.0582      0.7848  a
mult_132_G9_n356              22.291    0.767    0.0582      0.7848  a
mult_156_G6_n356              22.291    0.767    0.0582      0.7848  a
mult_156_G8_n356              22.291    0.767    0.0582      0.7848  a
mult_156_G10_n356             22.291    0.767    0.0582      0.7848  a
mult_180_G7_n356              22.291    0.767    0.0582      0.7848  a
mult_180_G9_n356              22.291    0.767    0.0582      0.7848  a
mult_156_G9_n356              22.291    0.767    0.0582      0.7848  a
mult_132_G8_n356              22.291    0.767    0.0582      0.7848  a
x_z[25]                       14.893    0.394    0.0444      0.4002  a
mult_132_G6_n357              27.415    0.841    0.0398      0.6604  a
mult_132_G9_n357              27.415    0.841    0.0398      0.6604  a
mult_156_G7_n357              27.415    0.841    0.0398      0.6604  a
mult_156_G10_n357             27.415    0.841    0.0398      0.6604  a
mult_180_G8_n357              27.415    0.841    0.0398      0.6604  a
x_y[35]                       14.893    0.406    0.0444      0.4002  a
mult_132_G2_n357              27.415    0.841    0.0398      0.6604  a
mult_132_G5_n357              27.415    0.841    0.0398      0.6604  a
mult_156_G3_n357              27.415    0.841    0.0398      0.6604  a
mult_156_G6_n357              27.415    0.841    0.0398      0.6604  a
mult_180_G4_n357              27.415    0.841    0.0398      0.6604  a
mult_180_G7_n357              27.415    0.841    0.0398      0.6604  a
mult_119_n357                 27.415    0.841    0.0398      0.6604  a
mult_132_G4_n357              27.415    0.841    0.0398      0.6604  a
mult_156_G2_n357              27.415    0.841    0.0398      0.6604  a
mult_156_G5_n357              27.415    0.841    0.0398      0.6604  a
mult_180_G3_n357              27.415    0.841    0.0398      0.6604  a
mult_180_G6_n357              27.415    0.841    0.0398      0.6604  a
x_x[45]                       14.893    0.418    0.0444      0.4002  a
x_x[15]                       14.893    0.343    0.0429      0.3864  a
mult_132_G6_n319              25.527    0.608    0.0521      0.8041  a
mult_132_G9_n319              25.527    0.608    0.0521      0.8041  a
mult_156_G7_n319              25.527    0.608    0.0521      0.8041  a
mult_156_G10_n319             25.527    0.608    0.0521      0.8041  a
mult_180_G8_n319              25.527    0.608    0.0521      0.8041  a
x_x[7]                        13.280    0.380    0.0459      0.3691  a
mult_119_n309                 29.082    0.645    0.0459      0.8083  a
mult_132_G2_n304              29.082    0.620    0.0459      0.8083  a
mult_132_G4_n309              29.082    0.645    0.0459      0.8083  a
mult_132_G5_n304              29.082    0.620    0.0459      0.8083  a
mult_132_G8_n304              29.082    0.620    0.0459      0.8083  a
mult_156_G2_n309              29.082    0.645    0.0459      0.8083  a
mult_156_G3_n304              29.082    0.620    0.0459      0.8083  a
mult_156_G5_n309              29.082    0.645    0.0459      0.8083  a
mult_156_G6_n304              29.082    0.620    0.0459      0.8083  a
mult_156_G9_n304              29.082    0.620    0.0459      0.8083  a
mult_180_G3_n309              29.082    0.645    0.0459      0.8083  a
mult_180_G4_n304              29.082    0.620    0.0459      0.8083  a
mult_180_G6_n309              29.082    0.645    0.0459      0.8083  a
mult_180_G7_n304              29.082    0.620    0.0459      0.8083  a
mult_180_G10_n304             29.082    0.620    0.0459      0.8083  a
x_z[106]                       9.161    0.553    0.0567      0.3140  a
x_x[96]                        9.161    0.528    0.0567      0.3140  a
mult_132_G8_n357              27.415    0.790    0.0383      0.6350  a
x_y[86]                        9.161    0.516    0.0567      0.3140  a
x_z[76]                        9.161    0.504    0.0567      0.3140  a
mult_156_G9_n357              27.415    0.802    0.0383      0.6350  a
w_ADD_reg_z_9__3_              3.782    0.467    0.0812      0.1857  a
mult_180_G10_n357             27.415    0.815    0.0383      0.6350  a
x_x[74]                        9.161    0.380    0.0551      0.3055  a
x_y[64]                        9.161    0.380    0.0551      0.3055  a
x_y[94]                        9.161    0.380    0.0551      0.3055  a
x_z[54]                        9.161    0.380    0.0551      0.3055  a
x_z[84]                        9.161    0.380    0.0551      0.3055  a
x_x[104]                       9.161    0.380    0.0551      0.3055  a
mult_132_G10_n357             27.415    0.815    0.0383      0.6350  a
x_x[71]                        9.108    0.380    0.0551      0.3038  a
x_y[61]                        9.108    0.380    0.0551      0.3038  a
