Information: Updating design information... (UID-85)
Information: Propagating switching activity (low effort zero delay simulation). (PWR-6)
Warning: There is no defined clock in the design. (PWR-80)
 
****************************************
Report : power
        -net
        -cell
        -hier
        -analysis_effort low
        -sort_mode dynamic_power
Design : Lab1_FIR_DUT
Version: O-2018.06-SP4
Date   : Sun Nov  7 20:27:46 2021
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
Lab1_FIR_DUT           5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
REGi_8_n47                     1.972    0.529    0.0424      0.0506  a
REGi_3_n43                     1.972    0.515    0.0424      0.0506  a
REGi_5_n43                     1.972    0.524    0.0424      0.0506  a
REGi_4_n43                     1.972    0.520    0.0424      0.0506  a
REGi_7_n46                     1.972    0.524    0.0424      0.0506  a
REGi_9_n46                     1.972    0.534    0.0424      0.0506  a
REGi_10_n52                    1.972    0.585    0.0419      0.0500  a
REGi_8_n46                     1.972    0.529    0.0424      0.0506  a
REGi_7_n52                     1.972    0.524    0.0424      0.0506  a
REGi_9_n52                     1.972    0.534    0.0424      0.0506  a
w_ADD_1__6_                    4.055    0.433    0.0438      0.1075  a
REGi_8_n52                     1.972    0.529    0.0424      0.0506  a
REGi_10_n43                    1.972    0.590    0.0410      0.0489  a
mult_73_G4_n46                 3.072    0.538    0.0825      0.1533  a
REGi_9_n43                     1.972    0.538    0.0415      0.0495  a
REGi_7_n43                     1.972    0.529    0.0415      0.0495  a
REGi_8_n43                     1.972    0.534    0.0415      0.0495  a
w_ADD_2__6_                    4.055    0.555    0.0377      0.0926  a
mult_73_G4_n38                 4.055    0.585    0.0732      0.1795  a
mult_73_G8_n46                 3.072    0.548    0.0806      0.1498  a
mult_73_G11_n46                3.072    0.599    0.0801      0.1490  a
mult_73_G8_n38                 4.055    0.589    0.0722      0.1772  a
w_ADD_7__6_                    3.782    0.555    0.0433      0.0992  a
mult_73_G10_n46                3.072    0.552    0.0797      0.1481  a
mult_73_G4_n37                 3.782    0.415    0.0732      0.1674  a
DOUT[1]                        0.310    0.531    0.0466      0.0087  a
mult_73_G5_n32                 4.055    0.632    0.0736      0.1806  a
DOUT[0]                        0.310    0.518    0.0461      0.0086  a
REGout_n46                     1.972    0.370    0.0368      0.0439  a
